payment_id,payment_type,payment_amount,payment_date
6058,cash,600,2017-10-24
6059,cash,1000,2017-12-17
6060,cash,1100,2013-03-08
6061,cash,1800,2013-01-06
6062,cash,2300,2017-09-22
6063,cash,2500,2019-09-20
6064,cash,2300,2016-12-12
6065,cash,800,2019-06-12
6066,cash,300,2019-02-12
6067,cash,2000,2012-07-11
6068,cash,1600,2019-06-16
6069,cash,2500,2019-02-01
6070,cash,1100,2019-12-12
6071,cash,300,2016-03-05
6072,cash,800,2019-05-09
6073,cash,2000,2019-12-31
6074,cash,800,2019-06-15
6075,cash,1500,2019-05-07
6076,cash,1400,2014-01-12
6077,cash,2100,2014-02-21
6078,cash,2300,2017-09-06
6079,cash,2100,2019-12-23
6080,cash,1700,2019-07-19
6081,cash,700,2011-09-25
6082,cash,600,2015-10-28
6083,cash,700,2018-10-31
6084,cash,1100,2015-03-14
6085,cash,2100,2014-07-30
6086,cash,300,2017-03-04
6087,cash,2200,2019-03-22
6088,cash,2100,2018-08-07
6089,cash,2400,2018-10-21
6090,cash,1400,2019-10-25
6091,cash,1400,2015-01-13
6092,cash,1400,2017-12-06
6093,cash,1400,2011-09-01
6094,cash,2100,2015-10-16
6095,cash,2400,2018-09-14
6096,cash,2000,2016-09-08
6097,cash,500,2017-12-07
6098,cash,1900,2019-11-19
6099,cash,2200,2019-12-25
6100,cash,1900,2011-11-08
6101,cash,1300,2019-07-19
6102,cash,1500,2019-04-23
6103,cash,900,2017-06-29
6104,cash,400,2017-10-08
6105,cash,1400,2018-04-02
6106,cash,2400,2019-09-22
6107,cash,1600,2016-03-28
6108,cash,1600,2014-01-08
6109,cash,1700,2016-09-04
6110,cash,2400,2014-08-14
6111,cash,2300,2016-09-02
6112,cash,400,2016-03-22
6113,cash,2100,2018-12-01
6114,cash,1900,2019-03-21
6115,cash,900,2014-04-01
6116,cash,1700,2018-02-17
6117,cash,600,2014-09-10
6118,cash,700,2014-12-21
6119,cash,2000,2016-06-03
6120,cash,700,2019-10-25
6121,cash,700,2017-12-17
6122,cash,1800,2019-08-18
6123,cash,1300,2018-12-08
6124,cash,1800,2018-03-31
6125,cash,1100,2019-11-27
6126,cash,2200,2012-10-29
6127,cash,500,2019-05-16
6128,cash,1500,2017-12-30
6129,cash,1900,2019-02-09
6130,cash,2400,2017-03-13
6131,cash,500,2019-02-18
6132,cash,900,2019-12-20
6133,cash,300,2019-03-31
6134,cash,300,2019-08-04
6135,cash,1200,2019-09-19
6136,cash,1300,2017-06-18
6137,cash,1100,2018-02-21
6138,cash,500,2019-12-17
6139,cash,2000,2013-10-11
6140,cash,2000,2019-07-28
6141,cash,1000,2016-11-03
6142,cash,1100,2015-06-21
6143,cash,2300,2018-08-28
6144,cash,600,2018-06-27
6145,cash,1200,2014-06-10
6146,cash,1400,2017-02-02
6147,cash,1700,2019-08-28
6148,cash,2400,2019-01-16
6149,cash,1400,2016-11-19
6150,cash,2500,2018-09-11
6151,cash,1900,2014-03-12
6152,cash,800,2018-06-09
6153,cash,2100,2019-09-03
6154,cash,1700,2017-01-28
6155,cash,1900,2015-11-11
6156,cash,800,2019-08-31
6157,cash,2300,2018-12-21
6158,cash,1800,2019-03-15
6159,cash,500,2017-12-08
6160,cash,2300,2019-12-20
6161,cash,1200,2018-02-12
6162,cash,1800,2019-12-09
6163,cash,2500,2017-10-22
6164,cash,500,2018-10-15
6165,cash,1300,2019-03-31
6166,cash,1700,2017-07-14
6167,cash,2000,2018-03-21
6168,cash,500,2016-03-31
6169,cash,1700,2019-11-28
6170,cash,2000,2014-06-23
6171,cash,700,2018-12-22
6172,cash,2100,2016-07-03
6173,cash,1700,2019-12-30
6174,cash,1000,2013-12-22
6175,cash,2500,2019-12-30
6176,cash,1100,2019-10-13
6177,cash,500,2019-05-31
6178,cash,2500,2017-04-26
6179,cash,2400,2016-12-30
6180,cash,1100,2019-02-09
6181,cash,900,2017-09-06
6182,cash,1900,2015-04-23
6183,cash,1800,2013-10-30
6184,cash,600,2018-06-08
6185,cash,1300,2019-11-19
6186,cash,1700,2017-01-18
6187,cash,500,2016-07-01
6188,cash,600,2019-12-09
6189,cash,500,2017-04-13
6190,cash,400,2018-06-04
6191,cash,2300,2019-01-19
6192,cash,1800,2016-06-02
6193,cash,2100,2018-09-23
6194,cash,1800,2016-08-10
6195,cash,300,2018-08-25
6196,cash,800,2019-09-03
6197,cash,300,2019-09-14
6198,cash,400,2019-11-14
6199,cash,1100,2015-10-12
6200,cash,1600,2017-09-28
6201,cash,1200,2014-04-21
6202,cash,900,2018-03-08
6203,cash,2000,2017-11-05
6204,cash,300,2019-10-13
6205,cash,1100,2016-04-05
6206,cash,900,2015-07-30
6207,cash,2300,2019-12-28
6208,cash,600,2019-10-30
6209,cash,400,2018-08-16
6210,cash,2000,2013-08-01
6211,cash,2300,2019-11-12
6212,cash,900,2015-10-31
6213,cash,1000,2013-12-21
6214,cash,1300,2019-06-01
6215,cash,2000,2016-07-19
6216,cash,1300,2015-04-09
6217,cash,2500,2019-04-26
6218,cash,300,2019-11-02
6219,cash,1200,2016-02-20
6220,cash,1700,2013-06-06
6221,cash,1200,2017-10-02
6222,cash,1700,2019-06-22
6223,cash,2100,2018-02-17
6224,cash,1500,2012-12-29
6225,cash,800,2018-01-27
6226,cash,1500,2016-12-27
6227,cash,700,2015-04-21
6228,cash,300,2019-06-20
6229,cash,400,2016-08-27
6230,cash,600,2017-03-06
6231,cash,800,2018-05-08
6232,cash,2000,2015-12-29
6233,cash,700,2019-03-20
6234,cash,2200,2017-07-03
6235,cash,1000,2019-10-26
6236,cash,2200,2016-02-02
6237,cash,500,2015-11-02
6238,cash,1800,2014-06-01
6239,cash,2100,2013-04-27
6240,cash,2200,2019-10-21
6241,cash,700,2016-12-08
6242,cash,1300,2011-08-16
6243,cash,400,2019-08-17
6244,cash,2300,2017-10-24
6245,cash,2400,2019-11-09
6246,cash,2000,2016-12-25
6247,cash,800,2018-08-11
6248,cash,400,2013-11-05
6249,cash,2500,2019-04-15
6250,cash,2200,2017-10-15
6251,cash,1900,2013-09-09
6252,cash,1100,2018-12-21
6253,cash,1400,2019-11-22
6254,cash,300,2019-07-01
6255,cash,800,2017-11-09
6256,cash,1500,2018-06-18
6257,cash,2100,2017-07-21
6258,cash,1200,2019-10-28
6259,cash,1800,2018-03-22
6260,cash,900,2019-07-21
6261,cash,2000,2014-09-07
6262,cash,2300,2014-08-02
6263,cash,2200,2015-03-16
6264,cash,1900,2017-04-18
6265,cash,1600,2018-10-25
6266,cash,300,2015-04-14
6267,cash,2500,2016-08-10
6268,cash,500,2018-08-24
6269,cash,1500,2017-05-26
6270,cash,1800,2014-09-13
6271,cash,300,2019-08-05
6272,cash,2000,2019-08-27
6273,cash,1500,2015-03-14
6274,cash,1000,2017-03-27
6275,cash,2500,2018-03-04
6276,cash,1100,2019-07-16
6277,cash,300,2012-08-02
6278,cash,1900,2015-12-11
6279,cash,1300,2018-12-10
6280,cash,1700,2016-05-31
6281,cash,1000,2019-09-24
6282,cash,2500,2019-04-10
6283,cash,300,2016-10-15
6284,cash,400,2018-10-06
6285,cash,700,2018-09-08
6286,cash,800,2016-12-13
6287,cash,2200,2015-10-22
6288,cash,1800,2019-02-21
6289,cash,900,2018-10-28
6290,cash,1600,2018-11-26
6291,cash,1000,2013-12-17
6292,cash,1600,2018-03-03
6293,cash,900,2013-12-17
6294,cash,2500,2019-12-03
6295,cash,1400,2017-08-27
6296,cash,1200,2018-08-20
6297,cash,1500,2017-11-23
6298,cash,800,2015-11-24
6299,cash,1300,2018-12-04
6300,cash,400,2017-05-27
6301,cash,900,2017-09-05
6302,cash,1600,2015-10-04
6303,cash,1300,2013-07-11
6304,cash,900,2019-12-05
6305,cash,500,2017-12-02
6306,cash,500,2014-12-17
6307,cash,1100,2019-11-05
6308,cash,500,2019-04-24
6309,cash,600,2014-05-13
6310,cash,1800,2016-10-09
6311,cash,2500,2018-10-07
6312,cash,2500,2018-03-06
6313,cash,1400,2019-09-23
6314,cash,2100,2017-12-09
6315,cash,300,2018-03-05
6316,cash,300,2019-11-16
6317,cash,600,2019-11-23
6318,cash,1500,2018-11-14
6319,cash,1300,2017-03-05
6320,cash,300,2018-08-16
6321,cash,300,2019-10-15
6322,cash,2200,2019-10-27
6323,cash,500,2017-03-17
6324,cash,2100,2018-11-06
6325,cash,1100,2016-05-11
6326,cash,1800,2019-05-06
6327,cash,300,2015-03-25
6328,cash,500,2019-12-31
6329,cash,1200,2018-07-24
6330,cash,1000,2016-08-30
6331,cash,600,2018-12-20
6332,cash,1200,2019-11-20
6333,cash,300,2019-12-31
6334,cash,1900,2015-12-15
6335,cash,2200,2019-11-02
6336,cash,1200,2015-05-24
6337,cash,1800,2018-04-05
6338,cash,300,2015-10-02
6339,cash,1000,2018-08-24
6340,cash,1900,2017-07-30
6341,cash,2200,2018-06-23
6342,cash,1700,2019-03-28
6343,cash,2400,2015-11-06
6344,cash,700,2013-12-19
6345,cash,1200,2019-11-21
6346,cash,1800,2013-08-21
6347,cash,2000,2018-03-19
6348,cash,2000,2019-10-21
6349,cash,1900,2018-08-03
6350,cash,400,2016-05-24
6351,cash,1300,2016-06-07
6352,cash,800,2018-10-25
6353,cash,800,2019-09-06
6354,cash,1500,2016-10-01
6355,cash,1800,2019-08-07
6356,cash,1200,2015-02-27
6357,cash,2500,2014-07-12
6358,cash,2500,2014-01-14
6359,cash,1000,2018-03-13
6360,cash,1900,2018-08-15
6361,cash,2000,2019-12-27
6362,cash,2500,2019-09-16
6363,cash,500,2014-10-09
6364,cash,2000,2015-05-27
6365,cash,1200,2019-11-03
6366,cash,700,2018-04-06
6367,cash,900,2018-05-08
6368,cash,600,2016-01-28
6369,cash,1300,2017-10-26
6370,cash,1700,2012-11-08
6371,cash,600,2014-05-14
6372,cash,1300,2013-06-23
6373,cash,2000,2018-07-05
6374,cash,1900,2017-08-05
6375,cash,800,2019-01-24
6376,cash,900,2019-03-29
6377,cash,1400,2016-11-04
6378,cash,1300,2019-01-16
6379,cash,2200,2015-12-31
6380,cash,1200,2019-04-21
6381,cash,2500,2019-12-28
6382,cash,1000,2017-12-05
6383,cash,1900,2015-06-13
6384,cash,1600,2019-01-24
6385,cash,300,2016-05-21
6386,cash,500,2015-01-18
6387,cash,2500,2016-08-21
6388,cash,2300,2019-11-12
6389,cash,600,2017-09-10
6390,cash,1400,2019-11-09
6391,cash,2500,2016-10-19
6392,cash,1300,2017-08-21
6393,cash,2100,2018-09-22
6394,cash,800,2019-11-01
6395,cash,2400,2019-10-22
6396,cash,300,2019-12-02
6397,cash,600,2016-12-29
6398,cash,1100,2019-11-10
6399,cash,2100,2018-06-17
6400,cash,1600,2018-01-17
6401,cash,700,2019-04-20
6402,cash,500,2019-02-19
6403,cash,2300,2014-05-16
6404,cash,600,2013-10-20
6405,cash,300,2019-11-26
6406,cash,800,2019-09-06
6407,cash,2400,2019-02-13
6408,cash,1000,2018-09-20
6409,cash,2400,2013-02-03
6410,cash,1200,2016-06-04
6411,cash,1300,2019-12-13
6412,cash,1500,2018-08-29
6413,cash,400,2015-10-23
6414,cash,2500,2013-05-21
6415,cash,1700,2019-10-24
6416,cash,2100,2019-11-17
6417,cash,500,2019-11-23
6418,cash,2200,2015-11-23
6419,cash,1800,2019-04-09
6420,cash,1800,2016-10-31
6421,cash,600,2019-08-20
6422,cash,900,2017-11-10
6423,cash,1300,2019-01-17
6424,cash,2500,2019-07-24
6425,cash,1900,2019-05-24
6426,cash,2100,2013-03-13
6427,cash,2000,2018-09-24
6428,cash,1700,2018-08-08
6429,cash,1200,2016-04-20
6430,cash,1500,2017-11-06
6431,cash,1700,2016-12-21
6432,cash,300,2017-04-24
6433,cash,1300,2019-12-01
6434,cash,1100,2018-01-23
6435,cash,500,2013-12-08
6436,cash,2300,2018-01-20
6437,cash,600,2015-12-03
6438,cash,1700,2019-11-28
6439,cash,1300,2019-07-10
6440,cash,1900,2011-07-02
6441,cash,700,2015-06-30
6442,cash,600,2018-07-19
6443,cash,1700,2018-10-27
6444,cash,500,2017-01-20
6445,cash,1500,2018-08-14
6446,cash,1100,2019-11-02
6447,cash,2100,2014-05-06
6448,cash,1700,2016-09-14
6449,cash,1000,2019-10-31
6450,cash,900,2017-02-28
6451,cash,1200,2014-05-10
6452,cash,700,2018-02-10
6453,cash,1000,2019-11-17
6454,cash,1100,2017-09-19
6455,cash,300,2018-09-14
6456,cash,1300,2019-09-10
6457,cash,900,2018-08-13
6458,cash,300,2018-10-06
6459,cash,2200,2019-11-29
6460,cash,1800,2018-07-11
6461,cash,2200,2014-03-26
6462,cash,1300,2019-11-06
6463,cash,500,2014-04-09
6464,cash,1100,2019-12-14
6465,cash,1400,2014-02-08
6466,cash,600,2018-09-17
6467,cash,1500,2016-04-28
6468,cash,800,2014-11-26
6469,cash,2400,2019-10-27
6470,cash,300,2019-10-19
6471,cash,300,2016-06-15
6472,cash,1500,2019-03-19
6473,cash,400,2015-10-03
6474,cash,1300,2019-05-17
6475,cash,2400,2017-10-22
6476,cash,1100,2018-01-05
6477,cash,2400,2016-02-26
6478,cash,600,2019-09-16
6479,cash,400,2013-03-29
6480,cash,2300,2019-06-08
6481,cash,1800,2015-10-07
6482,cash,700,2019-10-28
6483,cash,300,2017-09-28
6484,cash,700,2019-07-27
6485,cash,2100,2018-05-30
6486,cash,800,2018-12-30
6487,cash,2300,2015-12-26
6488,cash,400,2011-11-20
6489,cash,2500,2014-04-30
6490,cash,900,2017-03-04
6491,cash,800,2017-10-23
6492,cash,2300,2019-07-05
6493,cash,2000,2017-05-18
6494,cash,700,2017-01-01
6495,cash,1900,2017-02-12
6496,cash,2000,2017-11-28
6497,cash,1100,2019-09-16
6498,cash,800,2018-08-22
6499,cash,1300,2016-05-11
6500,cash,1500,2017-05-28
6501,cash,1800,2016-10-10
6502,cash,2500,2011-09-07
6503,cash,1500,2019-03-03
6504,cash,1700,2019-12-27
6505,cash,1700,2018-10-25
6506,cash,1100,2016-03-05
6507,cash,2400,2018-05-08
6508,cash,600,2019-07-13
6509,cash,2400,2015-08-15
6510,cash,2300,2018-06-14
6511,cash,1600,2019-03-17
6512,cash,2200,2013-09-01
6513,cash,1600,2017-07-24
6514,cash,1100,2015-05-28
6515,cash,1700,2018-07-31
6516,cash,2000,2019-12-21
6517,cash,300,2018-02-21
6518,cash,2100,2019-06-27
6519,cash,2100,2017-09-03
6520,cash,2400,2018-12-28
6521,cash,2500,2012-09-08
6522,cash,800,2013-07-20
6523,cash,1700,2019-03-16
6524,cash,400,2016-12-20
6525,cash,2100,2015-10-06
6526,cash,2200,2017-02-15
6527,cash,2500,2019-02-11
6528,cash,700,2015-10-25
6529,cash,1000,2018-04-22
6530,cash,1400,2019-09-29
6531,cash,2400,2014-07-01
6532,cash,2400,2017-02-05
6533,cash,1600,2019-11-05
6534,cash,2100,2015-03-13
6535,cash,2400,2017-11-04
6536,cash,1600,2018-11-09
6537,cash,700,2017-12-31
6538,cash,1100,2019-10-30
6539,cash,1100,2019-12-12
6540,cash,2300,2017-06-08
6541,cash,700,2014-06-01
6542,cash,1700,2019-11-10
6543,cash,2300,2016-01-15
6544,cash,800,2017-01-02
6545,cash,400,2019-11-24
6546,cash,2100,2017-12-20
6547,cash,2100,2014-02-19
6548,cash,600,2014-10-29
6549,cash,800,2016-11-01
6550,cash,800,2015-01-29
6551,cash,1100,2017-08-31
6552,cash,2300,2018-11-01
6553,cash,500,2018-12-03
6554,cash,1200,2018-10-13
6555,cash,1000,2019-11-10
6556,cash,300,2015-08-29
6557,cash,800,2019-09-27
6558,cash,800,2018-02-12
6559,cash,1400,2019-01-20
6560,cash,1300,2013-05-14
6561,cash,800,2018-11-16
6562,cash,2200,2016-04-02
6563,cash,1800,2016-08-23
6564,cash,2400,2018-01-20
6565,cash,1100,2017-12-20
6566,cash,300,2017-12-19
6567,cash,1300,2018-10-07
6568,cash,800,2019-01-23
6569,cash,1500,2016-03-30
6570,cash,1100,2019-04-08
6571,cash,2100,2019-04-11
6572,cash,300,2019-01-04
6573,cash,900,2017-08-08
6574,cash,1300,2017-09-15
6575,cash,500,2013-11-10
6576,cash,2500,2019-12-20
6577,cash,900,2016-02-22
6578,cash,1000,2015-09-04
6579,cash,700,2016-10-25
6580,cash,1500,2019-02-26
6581,cash,2000,2015-01-15
6582,cash,1800,2019-04-08
6583,cash,2400,2018-08-20
6584,cash,1400,2019-04-14
6585,cash,1500,2018-01-18
6586,cash,1200,2017-09-01
6587,cash,2400,2014-04-16
6588,cash,300,2019-12-12
6589,cash,700,2019-05-02
6590,cash,300,2017-10-08
6591,cash,1200,2019-08-12
6592,cash,400,2015-12-20
6593,cash,2300,2017-10-23
6594,cash,2200,2019-12-07
6595,cash,1300,2018-11-26
6596,cash,1300,2019-02-22
6597,cash,1400,2019-12-12
6598,cash,300,2018-07-21
6599,cash,1600,2019-04-19
6600,cash,1100,2019-09-06
6601,cash,400,2013-04-20
6602,cash,1300,2018-05-21
6603,cash,2300,2012-11-08
6604,cash,1700,2019-06-10
6605,cash,700,2013-11-20
6606,cash,2200,2019-01-25
6607,cash,1500,2019-10-03
6608,cash,1400,2017-07-07
6609,cash,1600,2019-09-30
6610,cash,400,2016-10-27
6611,cash,1800,2019-01-31
6612,cash,1400,2016-08-04
6613,cash,1200,2017-06-22
6614,cash,1600,2018-07-27
6615,cash,1400,2017-09-18
6616,cash,1800,2016-01-28
6617,cash,1800,2019-04-30
6618,cash,1500,2019-04-01
6619,cash,1900,2017-02-10
6620,cash,2500,2015-05-16
6621,cash,1500,2019-04-28
6622,cash,1000,2012-07-06
6623,cash,2100,2017-04-23
6624,cash,1200,2017-08-15
6625,cash,1600,2018-01-22
6626,cash,600,2014-04-25
6627,cash,1300,2018-12-21
6628,cash,1000,2019-06-03
6629,cash,700,2019-10-22
6630,cash,2300,2016-05-09
6631,cash,500,2019-04-08
6632,cash,500,2017-11-07
6633,cash,1600,2019-10-21
6634,cash,500,2016-05-22
6635,cash,1900,2017-01-20
6636,cash,1300,2019-05-11
6637,cash,600,2016-05-09
6638,cash,1600,2019-08-21
6639,cash,2300,2019-12-30
6640,cash,1500,2019-10-07
6641,cash,1400,2019-03-06
6642,cash,2200,2017-01-18
6643,cash,900,2015-04-15
6644,cash,1800,2019-04-10
6645,cash,600,2012-03-26
6646,cash,1100,2016-10-21
6647,cash,300,2018-06-08
6648,cash,500,2016-04-14
6649,cash,1800,2017-04-23
6650,cash,1500,2019-12-01
6651,cash,1600,2019-05-04
6652,cash,300,2019-10-20
6653,cash,1900,2018-03-01
6654,cash,2400,2017-05-13
6655,cash,600,2019-04-09
6656,cash,1900,2019-03-12
6657,cash,2300,2019-10-02
6658,cash,2500,2012-07-30
6659,cash,2100,2017-11-07
6660,cash,2200,2016-11-03
6661,cash,2000,2019-08-15
6662,cash,300,2019-11-06
6663,cash,900,2014-12-02
6664,cash,1500,2014-01-05
6665,cash,1400,2019-12-07
6666,cash,1600,2014-08-18
6667,cash,2100,2017-09-14
6668,cash,2200,2018-09-04
6669,cash,1500,2019-11-10
6670,cash,2000,2019-08-29
6671,cash,1700,2019-09-18
6672,cash,1600,2016-08-15
6673,cash,2500,2015-05-29
6674,cash,300,2014-11-03
6675,cash,1400,2015-11-26
6676,cash,1100,2019-09-23
6677,cash,1600,2019-12-01
6678,cash,1700,2017-06-17
6679,cash,1900,2016-01-22
6680,cash,400,2018-02-22
6681,cash,500,2018-09-02
6682,cash,1300,2018-11-29
6683,cash,2500,2018-07-10
6684,cash,1400,2017-01-05
6685,cash,500,2013-06-13
6686,cash,2300,2016-10-25
6687,cash,2000,2019-09-01
6688,cash,1800,2016-08-21
6689,cash,600,2019-04-11
6690,cash,2100,2017-06-15
6691,cash,700,2017-05-05
6692,cash,1700,2018-05-17
6693,cash,600,2014-07-30
6694,cash,1100,2015-12-17
6695,cash,2100,2016-03-01
6696,cash,2000,2016-10-07
6697,cash,700,2018-01-10
6698,cash,1100,2018-09-01
6699,cash,1700,2014-11-13
6700,cash,2200,2019-11-28
6701,cash,1700,2017-05-13
6702,cash,1500,2019-12-14
6703,cash,300,2016-07-19
6704,cash,700,2019-09-12
6705,cash,2100,2011-03-12
6706,cash,500,2015-03-15
6707,cash,1800,2017-01-01
6708,cash,1500,2011-08-04
6709,cash,1600,2018-10-06
6710,cash,1300,2017-02-07
6711,cash,2300,2014-07-14
6712,cash,1700,2019-02-06
6713,cash,600,2013-05-08
6714,cash,300,2019-07-14
6715,cash,2000,2014-07-20
6716,cash,800,2018-05-29
6717,cash,2100,2019-11-11
6718,cash,1400,2013-09-21
6719,cash,2000,2019-03-12
6720,cash,1400,2018-12-26
6721,cash,1200,2018-02-08
6722,cash,1100,2019-12-23
6723,cash,700,2017-06-05
6724,cash,1100,2018-03-31
6725,cash,300,2016-02-10
6726,cash,300,2018-06-10
6727,cash,2000,2019-05-07
6728,cash,1800,2019-02-20
6729,cash,2200,2019-03-17
6730,cash,1100,2018-04-20
6731,cash,1000,2019-12-23
6732,cash,2500,2017-10-27
6733,cash,1500,2018-11-22
6734,cash,2200,2017-05-10
6735,cash,2300,2016-04-22
6736,cash,2100,2018-12-06
6737,cash,2400,2015-10-25
6738,cash,2100,2017-12-21
6739,cash,1600,2017-11-19
6740,cash,1600,2018-07-19
6741,cash,800,2018-02-27
6742,cash,1300,2019-11-26
6743,cash,1000,2016-08-05
6744,cash,600,2016-06-08
6745,cash,1600,2011-12-20
6746,cash,400,2016-12-05
6747,cash,1600,2017-06-04
6748,cash,2200,2018-11-20
6749,cash,800,2019-06-29
6750,cash,500,2019-04-09
6751,cash,1600,2018-02-18
6752,cash,1900,2018-12-03
6753,cash,2300,2019-11-20
6754,cash,1900,2019-02-04
6755,cash,1400,2010-08-08
6756,cash,600,2016-12-15
6757,cash,2000,2019-09-21
6758,cash,2100,2018-03-16
6759,cash,2500,2017-04-16
6760,cash,800,2015-05-11
6761,cash,1000,2016-04-28
6762,cash,1000,2014-12-29
6763,cash,300,2018-04-14
6764,cash,900,2019-03-12
6765,cash,1100,2019-11-06
6766,cash,1700,2019-11-10
6767,cash,2500,2017-12-04
6768,cash,1900,2017-11-15
6769,cash,600,2019-11-29
6770,cash,2000,2018-12-01
6771,cash,1800,2015-12-31
6772,cash,1000,2017-05-03
6773,cash,1000,2019-07-15
6774,cash,600,2019-12-23
6775,cash,500,2019-07-24
6776,cash,800,2016-04-14
6777,cash,500,2019-11-13
6778,cash,1600,2019-12-12
6779,cash,1700,2017-09-30
6780,cash,1500,2017-02-13
6781,cash,400,2012-05-28
6782,cash,900,2015-03-17
6783,cash,1900,2017-02-08
6784,cash,1700,2018-03-15
6785,cash,1200,2019-03-30
6786,cash,2200,2013-11-06
6787,cash,1500,2018-08-25
6788,cash,500,2015-07-16
6789,cash,1000,2011-12-06
6790,cash,400,2014-12-12
6791,cash,2300,2018-09-23
6792,cash,1000,2019-09-17
6793,cash,1000,2014-10-20
6794,cash,2100,2019-05-10
6795,cash,700,2017-02-18
6796,cash,1900,2019-08-11
6797,cash,2300,2018-02-02
6798,cash,600,2016-05-27
6799,cash,600,2015-07-14
6800,cash,1300,2018-05-01
6801,cash,300,2018-05-12
6802,cash,1700,2018-09-24
6803,cash,1800,2019-09-06
6804,cash,400,2018-01-08
6805,cash,2500,2019-03-29
6806,cash,1100,2018-06-19
6807,cash,1300,2013-03-27
6808,cash,2000,2019-03-26
6809,cash,900,2016-11-21
6810,cash,1000,2015-07-28
6811,cash,2300,2015-02-24
6812,cash,2400,2018-07-01
6813,cash,2400,2018-12-07
6814,cash,2200,2019-08-06
6815,cash,1600,2019-08-26
6816,cash,1100,2019-08-09
6817,cash,400,2018-05-28
6818,cash,2500,2013-09-07
6819,cash,1200,2018-12-21
6820,cash,1300,2019-01-26
6821,cash,500,2016-05-07
6822,cash,1700,2019-12-23
6823,cash,400,2018-03-09
6824,cash,1900,2016-05-19
6825,cash,800,2019-05-13
6826,cash,1200,2012-04-25
6827,cash,1000,2018-01-11
6828,cash,1900,2015-09-06
6829,cash,2300,2018-02-01
6830,cash,2500,2017-09-23
6831,cash,1400,2014-12-18
6832,cash,700,2013-11-08
6833,cash,900,2017-09-14
6834,cash,300,2019-05-20
6835,cash,2100,2016-07-22
6836,cash,1700,2019-02-16
6837,cash,300,2019-04-18
6838,cash,1900,2018-11-24
6839,cash,300,2019-03-03
6840,cash,1600,2013-01-10
6841,cash,2200,2016-10-19
6842,cash,1000,2019-07-21
6843,cash,2100,2019-12-09
6844,cash,300,2018-01-02
6845,cash,1000,2019-11-25
6846,cash,1100,2019-03-09
6847,cash,1600,2019-06-07
6848,cash,800,2018-03-02
6849,cash,1000,2018-08-11
6850,cash,500,2019-12-06
6851,cash,1500,2013-10-08
6852,cash,300,2014-11-23
6853,cash,2400,2016-10-30
6854,cash,1600,2017-06-22
6855,cash,1800,2019-12-30
6856,cash,1200,2019-09-01
6857,cash,1900,2017-06-02
6858,cash,300,2018-02-20
6859,cash,800,2019-03-26
6860,cash,1400,2017-10-31
6861,cash,1900,2013-12-03
6862,cash,1300,2015-07-25
6863,cash,2000,2015-02-16
6864,cash,900,2019-04-15
6865,cash,1900,2016-09-02
6866,cash,1200,2014-05-18
6867,cash,1800,2018-10-20
6868,cash,2400,2017-07-06
6869,cash,1400,2019-10-31
6870,cash,1600,2019-09-17
6871,cash,1400,2014-07-23
6872,cash,800,2019-09-16
6873,cash,1400,2015-07-31
6874,cash,700,2019-11-29
6875,cash,900,2017-06-28
6876,cash,300,2019-11-24
6877,cash,2200,2019-07-17
6878,cash,2000,2019-07-21
6879,cash,2100,2018-04-04
6880,cash,1700,2018-08-04
6881,cash,800,2019-09-08
6882,cash,800,2017-08-20
6883,cash,700,2019-05-27
6884,cash,1700,2017-09-15
6885,cash,800,2019-09-11
6886,cash,1600,2018-04-20
6887,cash,2000,2019-07-28
6888,cash,700,2019-11-30
6889,cash,1300,2018-07-25
6890,cash,1000,2016-04-22
6891,cash,800,2019-09-18
6892,cash,1700,2018-09-04
6893,cash,1600,2019-09-05
6894,cash,500,2017-08-13
6895,cash,2500,2018-12-26
6896,cash,1300,2017-04-25
6897,cash,1000,2016-01-15
6898,cash,1300,2017-11-10
6899,cash,600,2018-08-04
6900,cash,500,2010-12-31
6901,cash,2000,2019-08-03
6902,cash,400,2016-07-06
6903,cash,1000,2015-09-08
6904,cash,1700,2019-07-22
6905,cash,500,2016-09-14
6906,cash,1400,2017-10-10
6907,cash,2400,2017-04-15
6908,cash,1800,2018-07-08
6909,cash,300,2014-06-05
6910,cash,700,2018-01-17
6911,cash,2300,2019-12-16
6912,cash,500,2019-10-27
6913,cash,2200,2014-10-30
6914,cash,2500,2016-07-29
6915,cash,2400,2016-08-04
6916,cash,2200,2019-03-29
6917,cash,400,2017-03-14
6918,cash,1000,2019-11-09
