payment_id,payment_type,payment_amount,payment_date,payment_due
6125,cash,2400,2018-11-05,2018-12-05
6126,cash,1500,2017-05-11,2017-06-10
6127,cash,1600,2017-04-23,2017-05-23
6128,cash,400,2019-12-17,2020-01-16
6129,cash,900,2018-12-25,2019-01-24
6130,cash,800,2017-03-11,2017-04-10
6131,cash,2300,2019-11-28,2019-12-28
6132,cash,1500,2017-10-18,2017-11-17
6133,cash,1600,2017-03-13,2017-04-12
6134,cash,1500,2016-03-03,2016-04-02
6135,cash,600,2017-07-28,2017-08-27
6136,cash,1600,2017-05-09,2017-06-08
6137,cash,1700,2019-11-11,2019-12-11
6138,cash,2200,2019-11-07,2019-12-07
6139,cash,1400,2019-05-02,2019-06-01
6140,cash,1900,2016-06-03,2016-07-03
6141,cash,800,2017-05-31,2017-06-30
6142,cash,1100,2019-05-22,2019-06-21
6143,cash,2000,2017-03-09,2017-04-08
6144,cash,1600,2015-10-21,2015-11-20
6145,cash,1000,2013-02-26,2013-03-28
6146,cash,2400,2017-11-15,2017-12-15
6147,cash,900,2018-04-30,2018-05-30
6148,cash,900,2017-03-30,2017-04-29
6149,cash,500,2019-10-04,2019-11-03
6150,cash,2300,2015-07-05,2015-08-04
6151,cash,1000,2019-06-09,2019-07-09
6152,cash,1700,2015-03-17,2015-04-16
6153,cash,1400,2018-05-04,2018-06-03
6154,cash,1200,2013-10-12,2013-11-11
6155,cash,2500,2019-09-03,2019-10-03
6156,cash,2100,2019-10-26,2019-11-25
6157,cash,1800,2019-09-10,2019-10-10
6158,cash,1500,2019-07-11,2019-08-10
6159,cash,1400,2016-04-10,2016-05-10
6160,cash,2200,2015-01-05,2015-02-04
6161,cash,1200,2018-04-17,2018-05-17
6162,cash,2300,2019-09-25,2019-10-25
6163,cash,1700,2017-02-25,2017-03-27
6164,cash,2200,2015-01-13,2015-02-12
6165,cash,1200,2016-01-07,2016-02-06
6166,cash,1600,2018-01-07,2018-02-06
6167,cash,1100,2019-08-05,2019-09-04
6168,cash,1000,2017-12-24,2018-01-23
6169,cash,1400,2018-10-03,2018-11-02
6170,cash,1600,2018-10-23,2018-11-22
6171,cash,500,2018-11-07,2018-12-07
6172,cash,2200,2016-06-15,2016-07-15
6173,cash,800,2016-01-05,2016-02-04
6174,cash,500,2019-09-19,2019-10-19
6175,cash,900,2017-12-11,2018-01-10
6176,cash,1000,2013-01-12,2013-02-11
6177,cash,600,2018-01-03,2018-02-02
6178,cash,2400,2016-09-23,2016-10-23
6179,cash,1900,2018-03-04,2018-04-03
6180,cash,2200,2018-04-11,2018-05-11
6181,cash,400,2015-07-16,2015-08-15
6182,cash,900,2019-06-26,2019-07-26
6183,cash,400,2018-04-29,2018-05-29
6184,cash,300,2019-09-22,2019-10-22
6185,cash,500,2019-01-14,2019-02-13
6186,cash,600,2016-11-02,2016-12-02
6187,cash,1200,2018-12-28,2019-01-27
6188,cash,800,2012-04-18,2012-05-18
6189,cash,1100,2019-09-11,2019-10-11
6190,cash,1700,2012-06-30,2012-07-30
6191,cash,1200,2019-02-26,2019-03-28
6192,cash,1300,2015-01-26,2015-02-25
6193,cash,1300,2019-03-19,2019-04-18
6194,cash,700,2018-08-28,2018-09-27
6195,cash,1300,2019-06-22,2019-07-22
6196,cash,1600,2017-08-27,2017-09-26
6197,cash,400,2017-12-03,2018-01-02
6198,cash,2100,2019-06-17,2019-07-17
6199,cash,300,2019-07-26,2019-08-25
6200,cash,600,2019-01-14,2019-02-13
6201,cash,1400,2016-04-22,2016-05-22
6202,cash,500,2019-07-06,2019-08-05
6203,cash,400,2019-11-07,2019-12-07
6204,cash,1700,2016-09-29,2016-10-29
6205,cash,500,2019-04-28,2019-05-28
6206,cash,700,2016-03-12,2016-04-11
6207,cash,1600,2019-03-19,2019-04-18
6208,cash,600,2018-11-03,2018-12-03
6209,cash,2300,2019-02-26,2019-03-28
6210,cash,2000,2013-06-25,2013-07-25
6211,cash,700,2019-01-31,2019-03-02
6212,cash,1100,2017-04-14,2017-05-14
6213,cash,1000,2017-09-28,2017-10-28
6214,cash,1500,2019-10-26,2019-11-25
6215,cash,1100,2016-06-03,2016-07-03
6216,cash,2400,2019-05-24,2019-06-23
6217,cash,900,2019-02-02,2019-03-04
6218,cash,1600,2019-01-21,2019-02-20
6219,cash,1000,2019-12-31,2020-01-30
6220,cash,800,2018-05-08,2018-06-07
6221,cash,1100,2017-01-30,2017-03-01
6222,cash,600,2019-05-03,2019-06-02
6223,cash,1400,2014-10-31,2014-11-30
6224,cash,2100,2018-03-05,2018-04-04
6225,cash,300,2019-12-07,2020-01-06
6226,cash,1100,2015-01-12,2015-02-11
6227,cash,500,2017-12-02,2018-01-01
6228,cash,900,2016-01-31,2016-03-01
6229,cash,2300,2014-11-26,2014-12-26
6230,cash,300,2018-07-09,2018-08-08
6231,cash,1000,2019-06-09,2019-07-09
6232,cash,1700,2018-05-08,2018-06-07
6233,cash,900,2016-06-17,2016-07-17
6234,cash,1700,2017-07-26,2017-08-25
6235,cash,1500,2018-08-14,2018-09-13
6236,cash,1100,2010-09-23,2010-10-23
6237,cash,2500,2018-04-28,2018-05-28
6238,cash,300,2018-03-19,2018-04-18
6239,cash,2100,2019-04-13,2019-05-13
6240,cash,400,2018-05-27,2018-06-26
6241,cash,2400,2019-12-14,2020-01-13
6242,cash,1600,2017-08-01,2017-08-31
6243,cash,1300,2014-07-12,2014-08-11
6244,cash,1600,2019-08-30,2019-09-29
6245,cash,1100,2019-09-12,2019-10-12
6246,cash,800,2019-04-24,2019-05-24
6247,cash,1000,2019-09-15,2019-10-15
6248,cash,1600,2013-06-17,2013-07-17
6249,cash,700,2013-08-31,2013-09-30
6250,cash,2300,2019-02-25,2019-03-27
6251,cash,600,2012-02-24,2012-03-25
6252,cash,2000,2015-01-26,2015-02-25
6253,cash,2400,2014-01-12,2014-02-11
6254,cash,2200,2018-03-23,2018-04-22
6255,cash,500,2017-03-22,2017-04-21
6256,cash,1000,2017-05-13,2017-06-12
6257,cash,2000,2019-10-11,2019-11-10
6258,cash,2400,2017-12-16,2018-01-15
6259,cash,2300,2018-12-02,2019-01-01
6260,cash,300,2019-07-06,2019-08-05
6261,cash,400,2019-01-16,2019-02-15
6262,cash,1100,2016-08-03,2016-09-02
6263,cash,1600,2010-12-08,2011-01-07
6264,cash,900,2017-03-09,2017-04-08
6265,cash,1000,2017-05-13,2017-06-12
6266,cash,2300,2018-11-04,2018-12-04
6267,cash,2000,2018-01-05,2018-02-04
6268,cash,1900,2019-10-01,2019-10-31
6269,cash,2000,2016-11-03,2016-12-03
6270,cash,1100,2019-06-19,2019-07-19
6271,cash,1800,2012-03-17,2012-04-16
6272,cash,300,2019-12-29,2020-01-28
6273,cash,300,2019-07-19,2019-08-18
6274,cash,1800,2014-01-18,2014-02-17
6275,cash,1800,2011-12-28,2012-01-27
6276,cash,2100,2012-11-04,2012-12-04
6277,cash,2100,2013-01-30,2013-03-01
6278,cash,500,2018-04-08,2018-05-08
6279,cash,2200,2019-07-23,2019-08-22
6280,cash,1200,2012-02-07,2012-03-08
6281,cash,800,2016-06-25,2016-07-25
6282,cash,1100,2018-10-04,2018-11-03
6283,cash,600,2017-11-05,2017-12-05
6284,cash,2500,2018-08-30,2018-09-29
6285,cash,2500,2010-11-09,2010-12-09
6286,cash,1600,2019-07-29,2019-08-28
6287,cash,1900,2012-10-01,2012-10-31
6288,cash,2200,2015-02-21,2015-03-23
6289,cash,1400,2019-03-27,2019-04-26
6290,cash,2300,2018-05-01,2018-05-31
6291,cash,2100,2013-05-31,2013-06-30
6292,cash,2000,2018-11-29,2018-12-29
6293,cash,2200,2018-06-01,2018-07-01
6294,cash,1100,2019-12-19,2020-01-18
6295,cash,2500,2017-12-15,2018-01-14
6296,cash,2100,2018-05-24,2018-06-23
6297,cash,600,2016-11-24,2016-12-24
6298,cash,400,2019-01-27,2019-02-26
6299,cash,2100,2014-10-24,2014-11-23
6300,cash,1800,2019-07-22,2019-08-21
6301,cash,2200,2016-11-09,2016-12-09
6302,cash,2000,2016-09-29,2016-10-29
6303,cash,1100,2014-11-17,2014-12-17
6304,cash,1600,2017-11-15,2017-12-15
6305,cash,1900,2014-07-06,2014-08-05
6306,cash,800,2019-11-25,2019-12-25
6307,cash,1200,2019-06-20,2019-07-20
6308,cash,2400,2019-06-01,2019-07-01
6309,cash,400,2017-10-19,2017-11-18
6310,cash,1400,2015-02-04,2015-03-06
6311,cash,1200,2015-11-01,2015-12-01
6312,cash,2000,2018-05-21,2018-06-20
6313,cash,1300,2019-07-01,2019-07-31
6314,cash,2100,2017-01-17,2017-02-16
6315,cash,400,2019-10-01,2019-10-31
6316,cash,300,2018-09-14,2018-10-14
6317,cash,1600,2019-02-19,2019-03-21
6318,cash,2000,2016-06-09,2016-07-09
6319,cash,2200,2018-05-07,2018-06-06
6320,cash,1200,2018-11-14,2018-12-14
6321,cash,2100,2018-03-07,2018-04-06
6322,cash,1500,2017-08-27,2017-09-26
6323,cash,500,2019-10-18,2019-11-17
6324,cash,2000,2017-04-25,2017-05-25
6325,cash,1900,2017-03-22,2017-04-21
6326,cash,1600,2018-11-26,2018-12-26
6327,cash,2400,2013-09-21,2013-10-21
6328,cash,600,2016-08-10,2016-09-09
6329,cash,1200,2019-02-18,2019-03-20
6330,cash,2200,2019-08-11,2019-09-10
6331,cash,400,2019-09-12,2019-10-12
6332,cash,800,2019-12-23,2020-01-22
6333,cash,600,2018-12-28,2019-01-27
6334,cash,400,2018-03-28,2018-04-27
6335,cash,2500,2015-09-21,2015-10-21
6336,cash,400,2018-05-18,2018-06-17
6337,cash,1600,2013-03-08,2013-04-07
6338,cash,1400,2019-11-10,2019-12-10
6339,cash,2200,2019-05-30,2019-06-29
6340,cash,1200,2016-12-26,2017-01-25
6341,cash,700,2019-12-31,2020-01-30
6342,cash,400,2017-03-30,2017-04-29
6343,cash,2300,2018-09-05,2018-10-05
6344,cash,1200,2014-03-25,2014-04-24
6345,cash,300,2016-04-26,2016-05-26
6346,cash,2500,2019-08-03,2019-09-02
6347,cash,900,2017-10-28,2017-11-27
6348,cash,2500,2015-07-06,2015-08-05
6349,cash,2300,2015-06-29,2015-07-29
6350,cash,2100,2019-06-16,2019-07-16
6351,cash,2000,2017-09-03,2017-10-03
6352,cash,1200,2019-02-07,2019-03-09
6353,cash,900,2017-05-01,2017-05-31
6354,cash,1000,2018-10-04,2018-11-03
6355,cash,300,2019-04-08,2019-05-08
6356,cash,1400,2014-07-30,2014-08-29
6357,cash,1100,2018-12-04,2019-01-03
6358,cash,900,2019-04-01,2019-05-01
6359,cash,2200,2019-12-05,2020-01-04
6360,cash,2500,2017-11-12,2017-12-12
6361,cash,1200,2010-03-22,2010-04-21
6362,cash,2500,2019-01-05,2019-02-04
6363,cash,2500,2019-09-24,2019-10-24
6364,cash,1800,2018-11-09,2018-12-09
6365,cash,1200,2016-06-26,2016-07-26
6366,cash,600,2018-05-30,2018-06-29
6367,cash,1600,2016-09-25,2016-10-25
6368,cash,900,2012-11-19,2012-12-19
6369,cash,800,2015-08-29,2015-09-28
6370,cash,300,2019-11-08,2019-12-08
6371,cash,2100,2019-07-14,2019-08-13
6372,cash,600,2015-03-28,2015-04-27
6373,cash,300,2017-10-27,2017-11-26
6374,cash,800,2015-11-21,2015-12-21
6375,cash,1700,2019-04-27,2019-05-27
6376,cash,700,2017-05-11,2017-06-10
6377,cash,2200,2013-11-22,2013-12-22
6378,cash,2100,2018-03-30,2018-04-29
6379,cash,500,2019-10-23,2019-11-22
6380,cash,1000,2016-03-17,2016-04-16
6381,cash,2300,2017-01-05,2017-02-04
6382,cash,2500,2018-01-29,2018-02-28
6383,cash,1300,2019-12-15,2020-01-14
6384,cash,2400,2019-11-30,2019-12-30
6385,cash,400,2019-04-13,2019-05-13
6386,cash,2300,2015-08-31,2015-09-30
6387,cash,1700,2017-09-14,2017-10-14
6388,cash,400,2017-11-10,2017-12-10
6389,cash,2100,2019-11-20,2019-12-20
6390,cash,1900,2018-02-11,2018-03-13
6391,cash,300,2019-06-11,2019-07-11
6392,cash,1800,2014-02-09,2014-03-11
6393,cash,1400,2012-12-14,2013-01-13
6394,cash,800,2013-01-19,2013-02-18
6395,cash,2200,2019-09-16,2019-10-16
6396,cash,1100,2013-12-04,2014-01-03
6397,cash,1000,2017-04-02,2017-05-02
6398,cash,800,2016-01-06,2016-02-05
6399,cash,1800,2018-09-03,2018-10-03
6400,cash,300,2017-08-26,2017-09-25
6401,cash,1700,2017-06-06,2017-07-06
6402,cash,1600,2019-08-09,2019-09-08
6403,cash,1400,2019-07-07,2019-08-06
6404,cash,1300,2017-04-06,2017-05-06
6405,cash,2400,2015-08-22,2015-09-21
6406,cash,1600,2019-10-22,2019-11-21
6407,cash,2100,2019-02-08,2019-03-10
6408,cash,1900,2017-11-06,2017-12-06
6409,cash,1300,2019-10-31,2019-11-30
6410,cash,800,2017-04-16,2017-05-16
6411,cash,400,2018-11-25,2018-12-25
6412,cash,1200,2018-06-13,2018-07-13
6413,cash,1600,2016-06-01,2016-07-01
6414,cash,1900,2015-08-20,2015-09-19
6415,cash,2400,2019-03-05,2019-04-04
6416,cash,700,2014-02-06,2014-03-08
6417,cash,2200,2019-12-07,2020-01-06
6418,cash,600,2016-03-21,2016-04-20
6419,cash,1500,2019-10-11,2019-11-10
6420,cash,1800,2019-02-05,2019-03-07
6421,cash,1100,2016-06-26,2016-07-26
6422,cash,1600,2019-08-07,2019-09-06
6423,cash,1400,2016-10-13,2016-11-12
6424,cash,500,2019-07-29,2019-08-28
6425,cash,2500,2019-08-14,2019-09-13
6426,cash,700,2015-08-29,2015-09-28
6427,cash,900,2018-05-21,2018-06-20
6428,cash,800,2019-06-01,2019-07-01
6429,cash,900,2019-11-29,2019-12-29
6430,cash,800,2010-06-08,2010-07-08
6431,cash,500,2019-11-13,2019-12-13
6432,cash,1800,2019-03-16,2019-04-15
6433,cash,2000,2019-01-29,2019-02-28
6434,cash,2400,2019-11-13,2019-12-13
6435,cash,600,2015-04-23,2015-05-23
6436,cash,1200,2019-01-18,2019-02-17
6437,cash,500,2017-05-16,2017-06-15
6438,cash,2500,2019-11-09,2019-12-09
6439,cash,900,2018-10-23,2018-11-22
6440,cash,2500,2016-10-09,2016-11-08
6441,cash,1900,2019-02-02,2019-03-04
6442,cash,1900,2018-03-09,2018-04-08
6443,cash,2400,2018-09-04,2018-10-04
6444,cash,2300,2013-05-23,2013-06-22
6445,cash,400,2019-10-25,2019-11-24
6446,cash,1000,2018-08-11,2018-09-10
6447,cash,2100,2015-09-09,2015-10-09
6448,cash,1400,2019-04-18,2019-05-18
6449,cash,1900,2017-02-08,2017-03-10
6450,cash,1100,2015-06-04,2015-07-04
6451,cash,2500,2012-08-02,2012-09-01
6452,cash,2500,2019-12-26,2020-01-25
6453,cash,1900,2019-06-02,2019-07-02
6454,cash,300,2014-06-05,2014-07-05
6455,cash,700,2019-12-10,2020-01-09
6456,cash,900,2016-11-12,2016-12-12
6457,cash,2400,2013-08-20,2013-09-19
6458,cash,600,2017-01-09,2017-02-08
6459,cash,800,2019-12-27,2020-01-26
6460,cash,600,2014-01-24,2014-02-23
6461,cash,2200,2017-05-13,2017-06-12
6462,cash,300,2019-11-23,2019-12-23
6463,cash,2400,2012-09-16,2012-10-16
6464,cash,400,2019-12-29,2020-01-28
6465,cash,1200,2017-09-04,2017-10-04
6466,cash,1100,2019-09-21,2019-10-21
6467,cash,2200,2019-12-23,2020-01-22
6468,cash,1000,2011-11-17,2011-12-17
6469,cash,2100,2015-11-29,2015-12-29
6470,cash,1800,2019-12-19,2020-01-18
6471,cash,2200,2018-03-03,2018-04-02
6472,cash,1300,2017-05-31,2017-06-30
6473,cash,1400,2018-07-18,2018-08-17
6474,cash,800,2016-01-22,2016-02-21
6475,cash,1300,2019-04-04,2019-05-04
6476,cash,400,2017-01-05,2017-02-04
6477,cash,1700,2012-04-13,2012-05-13
6478,cash,1800,2016-09-16,2016-10-16
6479,cash,700,2019-11-17,2019-12-17
6480,cash,2400,2016-06-06,2016-07-06
6481,cash,1800,2019-12-23,2020-01-22
6482,cash,1600,2010-07-08,2010-08-07
6483,cash,500,2015-11-26,2015-12-26
6484,cash,600,2012-11-27,2012-12-27
6485,cash,1400,2017-05-30,2017-06-29
6486,cash,1200,2017-06-25,2017-07-25
6487,cash,1700,2017-05-01,2017-05-31
6488,cash,2400,2019-02-12,2019-03-14
6489,cash,1700,2018-04-26,2018-05-26
6490,cash,2400,2015-03-12,2015-04-11
6491,cash,1800,2015-11-07,2015-12-07
6492,cash,2300,2015-05-23,2015-06-22
6493,cash,2300,2014-12-09,2015-01-08
6494,cash,1100,2019-11-15,2019-12-15
6495,cash,2300,2014-03-29,2014-04-28
6496,cash,400,2013-06-30,2013-07-30
6497,cash,600,2018-04-16,2018-05-16
6498,cash,1300,2019-07-24,2019-08-23
6499,cash,1100,2016-03-28,2016-04-27
6500,cash,2100,2019-12-15,2020-01-14
6501,cash,500,2019-11-09,2019-12-09
6502,cash,1900,2019-09-05,2019-10-05
6503,cash,1700,2016-06-05,2016-07-05
6504,cash,2300,2015-09-15,2015-10-15
6505,cash,1500,2019-09-22,2019-10-22
6506,cash,600,2019-01-15,2019-02-14
6507,cash,1600,2019-07-13,2019-08-12
6508,cash,600,2016-05-24,2016-06-23
6509,cash,400,2017-09-05,2017-10-05
6510,cash,1800,2018-06-17,2018-07-17
6511,cash,2300,2017-12-26,2018-01-25
6512,cash,2300,2016-11-23,2016-12-23
6513,cash,1000,2019-06-15,2019-07-15
6514,cash,2200,2013-04-10,2013-05-10
6515,cash,1400,2017-02-22,2017-03-24
6516,cash,2300,2016-06-12,2016-07-12
6517,cash,1600,2019-09-12,2019-10-12
6518,cash,1500,2013-03-21,2013-04-20
6519,cash,1200,2017-02-23,2017-03-25
6520,cash,400,2016-06-23,2016-07-23
6521,cash,2100,2014-03-09,2014-04-08
6522,cash,2000,2018-04-12,2018-05-12
6523,cash,2200,2016-09-06,2016-10-06
6524,cash,1000,2017-08-03,2017-09-02
6525,cash,1600,2016-03-08,2016-04-07
6526,cash,1900,2013-01-20,2013-02-19
6527,cash,2300,2019-01-06,2019-02-05
6528,cash,1200,2019-07-23,2019-08-22
6529,cash,800,2017-05-26,2017-06-25
6530,cash,700,2018-09-05,2018-10-05
6531,cash,900,2019-12-13,2020-01-12
6532,cash,500,2019-11-16,2019-12-16
6533,cash,600,2014-11-10,2014-12-10
6534,cash,500,2019-05-28,2019-06-27
6535,cash,1500,2019-10-12,2019-11-11
6536,cash,1100,2015-08-09,2015-09-08
6537,cash,2000,2012-02-26,2012-03-27
6538,cash,1000,2017-12-16,2018-01-15
6539,cash,400,2014-10-19,2014-11-18
6540,cash,1800,2015-05-15,2015-06-14
6541,cash,2400,2018-08-30,2018-09-29
6542,cash,1000,2019-01-31,2019-03-02
6543,cash,2400,2019-06-26,2019-07-26
6544,cash,1500,2013-05-01,2013-05-31
6545,cash,900,2019-02-22,2019-03-24
6546,cash,700,2013-08-02,2013-09-01
6547,cash,1400,2019-11-02,2019-12-02
6548,cash,2000,2018-12-14,2019-01-13
6549,cash,1600,2016-07-04,2016-08-03
6550,cash,2100,2016-06-07,2016-07-07
6551,cash,2100,2019-06-16,2019-07-16
6552,cash,2500,2015-11-28,2015-12-28
6553,cash,1400,2015-12-14,2016-01-13
6554,cash,1100,2012-11-08,2012-12-08
6555,cash,1600,2017-05-01,2017-05-31
6556,cash,300,2017-03-01,2017-03-31
6557,cash,2000,2014-08-12,2014-09-11
6558,cash,1800,2015-06-19,2015-07-19
6559,cash,2000,2015-12-06,2016-01-05
6560,cash,1300,2012-07-16,2012-08-15
6561,cash,1600,2015-05-05,2015-06-04
6562,cash,400,2019-07-17,2019-08-16
6563,cash,1600,2014-06-19,2014-07-19
6564,cash,1800,2019-09-17,2019-10-17
6565,cash,1700,2019-08-22,2019-09-21
6566,cash,2200,2015-10-28,2015-11-27
6567,cash,1100,2019-12-31,2020-01-30
6568,cash,700,2015-11-05,2015-12-05
6569,cash,900,2019-06-07,2019-07-07
6570,cash,2000,2019-12-13,2020-01-12
6571,cash,1100,2018-09-01,2018-10-01
6572,cash,800,2018-10-07,2018-11-06
6573,cash,600,2016-09-08,2016-10-08
6574,cash,2100,2017-02-16,2017-03-18
6575,cash,1700,2019-08-03,2019-09-02
6576,cash,1700,2018-04-16,2018-05-16
6577,cash,2200,2019-03-19,2019-04-18
6578,cash,800,2019-06-15,2019-07-15
6579,cash,1900,2019-11-10,2019-12-10
6580,cash,1500,2014-09-03,2014-10-03
6581,cash,700,2015-11-18,2015-12-18
6582,cash,800,2018-11-19,2018-12-19
6583,cash,1600,2019-01-07,2019-02-06
6584,cash,2100,2016-02-03,2016-03-04
6585,cash,1500,2017-07-10,2017-08-09
6586,cash,1200,2019-10-19,2019-11-18
6587,cash,400,2015-08-24,2015-09-23
6588,cash,800,2013-11-27,2013-12-27
6589,cash,2400,2013-12-29,2014-01-28
6590,cash,1700,2018-10-25,2018-11-24
6591,cash,600,2015-06-09,2015-07-09
6592,cash,500,2019-12-25,2020-01-24
6593,cash,500,2011-03-05,2011-04-04
6594,cash,1300,2019-05-27,2019-06-26
6595,cash,700,2019-05-06,2019-06-05
6596,cash,300,2016-03-28,2016-04-27
6597,cash,1400,2015-08-16,2015-09-15
6598,cash,2500,2016-02-29,2016-03-30
6599,cash,1300,2019-12-09,2020-01-08
6600,cash,1800,2018-08-20,2018-09-19
6601,cash,2000,2013-05-17,2013-06-16
6602,cash,2300,2019-11-30,2019-12-30
6603,cash,2100,2017-07-01,2017-07-31
6604,cash,1000,2019-10-23,2019-11-22
6605,cash,1700,2013-10-23,2013-11-22
6606,cash,1800,2019-08-17,2019-09-16
6607,cash,2500,2016-12-29,2017-01-28
6608,cash,2400,2016-09-26,2016-10-26
6609,cash,600,2015-03-13,2015-04-12
6610,cash,1200,2018-01-20,2018-02-19
6611,cash,600,2017-03-25,2017-04-24
6612,cash,2500,2015-01-28,2015-02-27
6613,cash,1300,2012-11-05,2012-12-05
6614,cash,1900,2017-07-28,2017-08-27
6615,cash,2100,2019-08-28,2019-09-27
6616,cash,1600,2016-10-04,2016-11-03
6617,cash,1300,2019-12-24,2020-01-23
6618,cash,1700,2016-08-08,2016-09-07
6619,cash,2100,2018-06-11,2018-07-11
6620,cash,1400,2018-04-11,2018-05-11
6621,cash,1500,2019-06-19,2019-07-19
6622,cash,800,2012-09-04,2012-10-04
6623,cash,2400,2019-11-02,2019-12-02
6624,cash,2300,2013-05-04,2013-06-03
6625,cash,600,2016-11-22,2016-12-22
6626,cash,2100,2018-02-10,2018-03-12
6627,cash,1600,2019-12-29,2020-01-28
6628,cash,1800,2013-08-11,2013-09-10
6629,cash,400,2018-03-04,2018-04-03
6630,cash,2500,2015-12-07,2016-01-06
6631,cash,400,2017-09-13,2017-10-13
6632,cash,1600,2017-05-31,2017-06-30
6633,cash,1700,2015-06-01,2015-07-01
6634,cash,1800,2019-09-26,2019-10-26
6635,cash,300,2018-08-24,2018-09-23
6636,cash,300,2012-01-26,2012-02-25
6637,cash,2300,2018-08-13,2018-09-12
6638,cash,1000,2014-12-16,2015-01-15
6639,cash,1300,2018-08-30,2018-09-29
6640,cash,700,2016-11-21,2016-12-21
6641,cash,1900,2019-10-31,2019-11-30
6642,cash,2400,2018-05-04,2018-06-03
6643,cash,1200,2019-03-31,2019-04-30
6644,cash,1700,2019-03-18,2019-04-17
6645,cash,1800,2013-04-20,2013-05-20
6646,cash,1800,2015-05-03,2015-06-02
6647,cash,2100,2018-04-27,2018-05-27
6648,cash,1900,2014-02-12,2014-03-14
6649,cash,1400,2018-12-03,2019-01-02
6650,cash,1700,2019-06-23,2019-07-23
6651,cash,2100,2019-05-22,2019-06-21
6652,cash,1000,2015-05-06,2015-06-05
6653,cash,2400,2014-06-07,2014-07-07
6654,cash,1200,2019-11-09,2019-12-09
6655,cash,1700,2019-11-19,2019-12-19
6656,cash,2400,2018-05-27,2018-06-26
6657,cash,1600,2016-04-20,2016-05-20
6658,cash,1200,2016-06-01,2016-07-01
6659,cash,2000,2018-11-01,2018-12-01
6660,cash,2300,2018-11-29,2018-12-29
6661,cash,1900,2016-01-22,2016-02-21
6662,cash,2000,2017-08-30,2017-09-29
6663,cash,400,2014-09-08,2014-10-08
6664,cash,800,2019-12-22,2020-01-21
6665,cash,1500,2018-11-02,2018-12-02
6666,cash,2000,2019-10-16,2019-11-15
6667,cash,400,2019-05-30,2019-06-29
6668,cash,1400,2018-01-18,2018-02-17
6669,cash,2200,2018-01-28,2018-02-27
6670,cash,1900,2018-07-19,2018-08-18
6671,cash,2000,2018-10-23,2018-11-22
6672,cash,600,2018-06-27,2018-07-27
6673,cash,1600,2017-04-06,2017-05-06
6674,cash,500,2013-11-20,2013-12-20
6675,cash,2100,2018-07-28,2018-08-27
6676,cash,1300,2016-04-14,2016-05-14
6677,cash,600,2018-10-12,2018-11-11
6678,cash,300,2015-05-30,2015-06-29
6679,cash,1800,2017-08-20,2017-09-19
6680,cash,1400,2013-11-23,2013-12-23
6681,cash,2200,2016-11-19,2016-12-19
6682,cash,1500,2011-10-04,2011-11-03
6683,cash,2000,2019-12-28,2020-01-27
6684,cash,900,2017-02-27,2017-03-29
6685,cash,900,2017-04-29,2017-05-29
6686,cash,1200,2019-08-02,2019-09-01
6687,cash,900,2016-11-11,2016-12-11
6688,cash,400,2019-09-29,2019-10-29
6689,cash,800,2017-10-23,2017-11-22
6690,cash,900,2016-05-08,2016-06-07
6691,cash,700,2018-03-15,2018-04-14
6692,cash,700,2014-09-01,2014-10-01
6693,cash,2000,2018-07-29,2018-08-28
6694,cash,900,2017-02-10,2017-03-12
6695,cash,900,2016-07-09,2016-08-08
6696,cash,1000,2019-03-19,2019-04-18
6697,cash,600,2019-12-02,2020-01-01
6698,cash,1800,2019-11-12,2019-12-12
6699,cash,900,2019-08-22,2019-09-21
6700,cash,800,2013-07-04,2013-08-03
6701,cash,1000,2015-08-26,2015-09-25
6702,cash,1100,2012-09-25,2012-10-25
6703,cash,1900,2019-05-22,2019-06-21
6704,cash,1500,2019-05-07,2019-06-06
6705,cash,1000,2012-05-29,2012-06-28
6706,cash,500,2015-03-25,2015-04-24
6707,cash,1200,2019-09-30,2019-10-30
6708,cash,800,2014-03-17,2014-04-16
6709,cash,2200,2018-08-27,2018-09-26
6710,cash,2000,2018-11-20,2018-12-20
6711,cash,400,2018-02-11,2018-03-13
6712,cash,1000,2015-03-07,2015-04-06
6713,cash,2200,2016-10-09,2016-11-08
6714,cash,500,2019-11-06,2019-12-06
6715,cash,2400,2019-08-20,2019-09-19
6716,cash,1200,2019-06-02,2019-07-02
6717,cash,1700,2016-12-01,2016-12-31
6718,cash,2100,2019-06-21,2019-07-21
6719,cash,300,2016-12-26,2017-01-25
6720,cash,2400,2014-02-12,2014-03-14
6721,cash,1400,2015-12-26,2016-01-25
6722,cash,300,2019-06-12,2019-07-12
6723,cash,500,2014-10-13,2014-11-12
6724,cash,1200,2012-09-13,2012-10-13
6725,cash,1300,2019-12-24,2020-01-23
6726,cash,1800,2016-10-05,2016-11-04
6727,cash,1300,2014-03-15,2014-04-14
6728,cash,1800,2011-05-14,2011-06-13
6729,cash,500,2012-06-29,2012-07-29
6730,cash,1500,2014-04-10,2014-05-10
6731,cash,1000,2019-03-15,2019-04-14
6732,cash,2200,2018-08-01,2018-08-31
6733,cash,1400,2015-07-05,2015-08-04
6734,cash,1500,2016-06-10,2016-07-10
6735,cash,1800,2019-11-09,2019-12-09
6736,cash,2100,2017-11-23,2017-12-23
