payment_id,payment_type,payment_amount,payment_date
5529,cash,800,2018-06-21
5530,cash,1800,2016-09-09
5531,cash,1200,2019-08-06
5532,cash,600,2019-12-19
5533,cash,2300,2018-07-02
5534,cash,600,2015-10-30
5535,cash,2000,2019-04-11
5536,cash,1300,2018-07-07
5537,cash,300,2019-04-20
5538,cash,900,2017-10-16
5539,cash,1400,2019-10-09
5540,cash,800,2019-07-25
5541,cash,300,2019-12-31
5542,cash,2200,2019-12-13
5543,cash,1900,2018-07-28
5544,cash,2100,2019-03-21
5545,cash,1800,2017-05-21
5546,cash,1000,2018-07-10
5547,cash,1600,2018-12-06
5548,cash,600,2017-02-26
5549,cash,1500,2019-12-31
5550,cash,1000,2018-06-30
5551,cash,300,2015-06-10
5552,cash,1700,2019-01-15
5553,cash,1800,2017-06-11
5554,cash,1400,2016-04-26
5555,cash,2400,2010-08-05
5556,cash,1500,2019-07-18
5557,cash,700,2013-02-23
5558,cash,2300,2015-12-08
5559,cash,1300,2019-11-11
5560,cash,900,2013-01-14
5561,cash,1500,2014-09-07
5562,cash,1700,2017-09-15
5563,cash,600,2019-07-01
5564,cash,700,2013-04-12
5565,cash,800,2018-07-21
5566,cash,1500,2019-07-23
5567,cash,1500,2019-05-03
5568,cash,600,2011-08-25
5569,cash,1200,2019-05-31
5570,cash,1900,2019-03-26
5571,cash,2300,2019-06-11
5572,cash,1800,2015-12-23
5573,cash,1400,2017-05-22
5574,cash,1200,2017-12-25
5575,cash,800,2016-06-06
5576,cash,900,2015-03-01
5577,cash,1400,2018-06-07
5578,cash,2300,2014-12-01
5579,cash,1600,2016-01-14
5580,cash,2500,2018-01-19
5581,cash,2000,2017-09-28
5582,cash,500,2019-10-12
5583,cash,1600,2019-07-14
5584,cash,2100,2015-01-21
5585,cash,2200,2016-03-05
5586,cash,800,2011-05-20
5587,cash,1500,2014-09-13
5588,cash,2300,2019-11-03
5589,cash,800,2015-03-28
5590,cash,1600,2018-10-19
5591,cash,2100,2017-01-16
5592,cash,500,2016-04-03
5593,cash,500,2018-09-15
5594,cash,1000,2017-04-22
5595,cash,2300,2018-11-26
5596,cash,1300,2017-11-07
5597,cash,2200,2019-09-21
5598,cash,1100,2019-06-05
5599,cash,1000,2015-02-01
5600,cash,1900,2018-04-10
5601,cash,1000,2018-10-13
5602,cash,2000,2019-05-07
5603,cash,1900,2017-02-16
5604,cash,1600,2019-12-11
5605,cash,600,2018-10-25
5606,cash,400,2019-08-09
5607,cash,600,2016-09-20
5608,cash,1000,2015-08-30
5609,cash,1900,2019-07-13
5610,cash,800,2014-02-10
5611,cash,2500,2017-05-03
5612,cash,1500,2019-03-12
5613,cash,2100,2018-06-28
5614,cash,2200,2018-10-27
5615,cash,1700,2013-11-06
5616,cash,1800,2017-03-02
5617,cash,1000,2014-12-26
5618,cash,400,2019-05-05
5619,cash,2100,2018-05-06
5620,cash,2300,2015-07-23
5621,cash,1700,2019-12-23
5622,cash,1700,2017-05-19
5623,cash,2000,2018-12-02
5624,cash,600,2016-12-04
5625,cash,1300,2016-07-21
5626,cash,1100,2016-10-19
5627,cash,1900,2018-01-24
5628,cash,1200,2019-12-31
5629,cash,1700,2019-01-25
5630,cash,300,2018-04-03
5631,cash,1400,2016-08-15
5632,cash,600,2019-07-04
5633,cash,2200,2018-07-07
5634,cash,1600,2015-12-04
5635,cash,1400,2019-12-27
5636,cash,1400,2017-10-12
5637,cash,1900,2018-07-04
5638,cash,700,2019-09-20
5639,cash,700,2019-10-08
5640,cash,2200,2012-10-29
5641,cash,1800,2014-11-15
5642,cash,1800,2019-09-26
5643,cash,1000,2016-12-31
5644,cash,1700,2018-12-11
5645,cash,700,2014-05-04
5646,cash,700,2013-08-14
5647,cash,1600,2012-02-28
5648,cash,2000,2018-11-26
5649,cash,1800,2017-09-14
5650,cash,1500,2016-08-07
5651,cash,1900,2017-07-16
5652,cash,2500,2019-11-28
5653,cash,600,2015-06-07
5654,cash,800,2018-10-21
5655,cash,1700,2019-04-15
5656,cash,2500,2019-12-14
5657,cash,2400,2017-06-05
5658,cash,300,2019-04-23
5659,cash,1900,2018-07-16
5660,cash,600,2017-08-25
5661,cash,500,2014-09-18
5662,cash,1100,2019-12-31
5663,cash,1300,2017-12-07
5664,cash,1800,2019-10-20
5665,cash,1900,2019-11-23
5666,cash,2500,2017-04-21
5667,cash,1000,2015-01-19
5668,cash,600,2016-09-10
5669,cash,600,2019-10-29
5670,cash,1800,2017-04-21
5671,cash,2000,2016-06-02
5672,cash,2200,2014-12-31
5673,cash,1500,2019-03-13
5674,cash,2200,2018-12-16
5675,cash,2100,2019-12-20
5676,cash,2500,2019-06-13
5677,cash,1900,2015-12-08
5678,cash,1600,2017-11-12
5679,cash,500,2016-05-30
5680,cash,1400,2016-01-22
5681,cash,2500,2019-01-04
5682,cash,1900,2017-07-19
5683,cash,700,2013-08-10
5684,cash,1600,2019-09-24
5685,cash,2100,2017-12-17
5686,cash,1300,2013-08-14
5687,cash,1800,2013-06-16
5688,cash,400,2019-07-20
5689,cash,2200,2019-02-16
5690,cash,1000,2018-08-13
5691,cash,1100,2019-08-22
5692,cash,500,2014-11-13
5693,cash,500,2015-02-23
5694,cash,400,2019-07-31
5695,cash,1700,2017-11-10
5696,cash,500,2018-11-09
5697,cash,600,2018-11-03
5698,cash,1500,2017-07-21
5699,cash,1500,2017-09-08
5700,cash,2400,2019-05-24
5701,cash,1900,2019-10-23
5702,cash,1100,2016-10-28
5703,cash,500,2014-12-30
5704,cash,2500,2018-06-22
5705,cash,1300,2019-04-08
5706,cash,1400,2015-05-21
5707,cash,600,2014-08-06
5708,cash,2300,2019-07-04
5709,cash,2300,2016-08-21
5710,cash,1500,2018-09-03
5711,cash,1100,2016-09-12
5712,cash,900,2019-07-13
5713,cash,1900,2019-08-23
5714,cash,1700,2014-04-15
5715,cash,2500,2017-01-02
5716,cash,1300,2013-06-06
5717,cash,2100,2018-04-13
5718,cash,800,2014-12-16
5719,cash,1600,2015-05-12
5720,cash,1300,2016-07-17
5721,cash,2100,2019-10-05
5722,cash,1300,2017-10-23
5723,cash,1700,2015-09-11
5724,cash,500,2019-12-22
5725,cash,400,2019-10-26
5726,cash,1500,2019-12-02
5727,cash,2300,2018-10-24
5728,cash,2400,2014-02-18
5729,cash,1100,2017-11-17
5730,cash,1100,2017-06-09
5731,cash,2500,2013-01-08
5732,cash,1000,2013-02-25
5733,cash,1100,2017-10-09
5734,cash,700,2019-07-13
5735,cash,1200,2014-04-06
5736,cash,1200,2012-07-15
5737,cash,1900,2019-01-11
5738,cash,2200,2015-07-01
5739,cash,300,2019-03-11
5740,cash,900,2018-11-04
5741,cash,1500,2015-08-15
5742,cash,1200,2016-08-17
5743,cash,2200,2016-11-01
5744,cash,2400,2018-02-12
5745,cash,1300,2019-12-04
5746,cash,700,2019-08-12
5747,cash,500,2015-06-10
5748,cash,2300,2019-09-20
5749,cash,1200,2013-07-26
5750,cash,400,2015-01-19
5751,cash,600,2014-10-23
5752,cash,1300,2019-12-09
5753,cash,1000,2018-11-24
5754,cash,300,2019-08-12
5755,cash,1300,2018-09-20
5756,cash,900,2017-01-02
5757,cash,2500,2016-08-10
5758,cash,1700,2018-07-09
5759,cash,1200,2019-03-02
5760,cash,1800,2019-07-19
5761,cash,1700,2019-10-01
5762,cash,1800,2012-09-01
5763,cash,600,2018-12-07
5764,cash,1700,2016-01-08
5765,cash,1800,2017-09-07
5766,cash,2300,2016-02-18
5767,cash,1000,2015-09-30
5768,cash,2400,2017-11-28
5769,cash,1600,2016-04-05
5770,cash,900,2019-08-31
5771,cash,700,2018-02-19
5772,cash,900,2018-12-21
5773,cash,2400,2019-05-12
5774,cash,2000,2018-05-22
5775,cash,700,2018-12-21
5776,cash,1800,2017-02-11
5777,cash,1100,2015-11-09
5778,cash,2400,2019-01-02
5779,cash,2300,2019-10-11
5780,cash,600,2016-07-19
5781,cash,1700,2019-12-18
5782,cash,2200,2012-12-02
5783,cash,500,2014-06-26
5784,cash,2100,2017-08-29
5785,cash,400,2016-06-10
5786,cash,400,2017-02-06
5787,cash,700,2019-03-09
5788,cash,1400,2014-09-08
5789,cash,1900,2013-10-28
5790,cash,800,2018-07-05
5791,cash,2500,2019-02-20
5792,cash,2000,2016-06-25
5793,cash,1300,2019-11-10
5794,cash,1800,2019-07-14
5795,cash,1100,2019-09-05
5796,cash,1800,2018-04-18
5797,cash,2000,2019-11-22
5798,cash,2000,2015-12-11
5799,cash,2500,2015-04-22
5800,cash,300,2017-10-19
5801,cash,400,2013-03-28
5802,cash,2000,2019-07-07
5803,cash,2100,2018-12-04
5804,cash,300,2015-08-03
5805,cash,2400,2017-07-07
5806,cash,2100,2018-08-30
5807,cash,500,2016-05-21
5808,cash,300,2018-05-23
5809,cash,1700,2019-05-11
5810,cash,700,2019-04-23
5811,cash,1400,2015-01-27
5812,cash,2100,2019-06-17
5813,cash,1500,2019-12-10
5814,cash,2100,2014-06-24
5815,cash,300,2017-07-21
5816,cash,700,2018-04-15
5817,cash,400,2017-01-07
5818,cash,900,2015-11-12
5819,cash,500,2013-05-09
5820,cash,2100,2019-02-19
5821,cash,2200,2019-07-26
5822,cash,1200,2018-04-26
5823,cash,1400,2018-10-06
5824,cash,2200,2019-05-19
5825,cash,400,2013-03-04
5826,cash,1100,2019-08-31
5827,cash,700,2014-06-10
5828,cash,2500,2019-02-13
5829,cash,1200,2016-07-13
5830,cash,1100,2019-01-01
5831,cash,1600,2014-04-08
5832,cash,1300,2019-02-03
5833,cash,1400,2019-01-29
5834,cash,900,2018-06-10
5835,cash,1000,2016-07-13
5836,cash,2200,2019-07-05
5837,cash,700,2018-06-14
5838,cash,500,2011-12-14
5839,cash,1900,2018-02-28
5840,cash,2300,2015-09-08
5841,cash,2100,2018-11-18
5842,cash,1600,2018-10-05
5843,cash,1300,2019-10-07
5844,cash,900,2016-09-08
5845,cash,2000,2017-12-09
5846,cash,1700,2018-12-24
5847,cash,600,2016-04-01
5848,cash,2000,2019-03-26
5849,cash,1000,2019-11-20
5850,cash,600,2019-10-31
5851,cash,600,2018-01-18
5852,cash,2300,2019-11-04
5853,cash,1400,2017-09-21
5854,cash,1800,2019-08-07
5855,cash,1500,2019-11-08
5856,cash,900,2014-02-12
5857,cash,800,2019-09-10
5858,cash,400,2017-12-08
5859,cash,700,2018-05-12
5860,cash,1500,2013-12-27
5861,cash,500,2018-07-11
5862,cash,1100,2019-07-22
5863,cash,1000,2018-04-09
5864,cash,2500,2016-08-23
5865,cash,900,2018-07-31
5866,cash,1800,2018-06-12
5867,cash,1000,2018-09-23
5868,cash,1500,2013-05-28
5869,cash,900,2017-01-18
5870,cash,400,2013-10-15
5871,cash,1800,2019-12-30
5872,cash,1100,2011-06-20
5873,cash,1100,2013-01-07
5874,cash,800,2016-12-09
5875,cash,700,2018-04-10
5876,cash,800,2019-10-23
5877,cash,1800,2019-02-07
5878,cash,2500,2019-05-20
5879,cash,2000,2012-12-02
5880,cash,1300,2019-06-23
5881,cash,900,2016-08-22
5882,cash,1600,2019-03-16
5883,cash,1400,2016-07-19
5884,cash,400,2018-10-20
5885,cash,300,2017-01-17
5886,cash,1400,2011-12-06
5887,cash,2100,2019-07-13
5888,cash,2000,2018-08-31
5889,cash,1800,2018-03-15
5890,cash,2000,2017-05-28
5891,cash,400,2019-09-09
5892,cash,1800,2019-11-16
5893,cash,600,2016-11-12
5894,cash,700,2019-10-28
5895,cash,2000,2019-07-26
5896,cash,1700,2019-10-27
5897,cash,2200,2011-07-03
5898,cash,2300,2018-11-10
5899,cash,1100,2016-05-22
5900,cash,2100,2018-11-22
5901,cash,1600,2019-09-19
5902,cash,800,2014-11-23
5903,cash,1700,2013-07-05
5904,cash,1700,2016-10-01
5905,cash,1900,2018-05-21
5906,cash,1000,2012-11-17
5907,cash,1100,2017-09-17
5908,cash,1800,2018-09-08
5909,cash,2100,2011-12-08
5910,cash,2300,2019-11-15
5911,cash,2100,2016-07-12
5912,cash,2400,2019-09-02
5913,cash,400,2017-01-21
5914,cash,700,2019-08-02
5915,cash,2300,2015-12-18
5916,cash,2300,2018-05-29
5917,cash,500,2015-10-18
5918,cash,2400,2017-08-14
5919,cash,2300,2018-07-18
5920,cash,300,2018-08-27
5921,cash,1200,2016-09-19
5922,cash,1600,2014-07-04
5923,cash,1000,2018-05-02
5924,cash,1900,2015-10-05
5925,cash,2200,2019-10-05
5926,cash,2000,2015-05-08
5927,cash,1000,2018-10-13
5928,cash,2500,2017-11-15
5929,cash,1700,2019-03-05
5930,cash,2200,2019-01-26
5931,cash,1700,2016-01-10
5932,cash,1600,2017-01-12
5933,cash,1600,2018-11-08
5934,cash,2200,2011-09-15
5935,cash,2400,2017-03-22
5936,cash,500,2019-10-17
5937,cash,700,2016-02-13
5938,cash,2400,2017-10-19
5939,cash,700,2014-09-07
5940,cash,1700,2018-07-23
5941,cash,1500,2018-04-24
5942,cash,1100,2019-03-13
5943,cash,2500,2018-08-07
5944,cash,2300,2015-09-05
5945,cash,1700,2019-07-18
5946,cash,2300,2019-06-24
5947,cash,900,2016-08-06
5948,cash,600,2018-09-17
5949,cash,700,2018-08-30
5950,cash,1600,2018-06-17
5951,cash,1700,2019-06-19
5952,cash,1300,2015-09-07
5953,cash,500,2019-03-02
5954,cash,900,2018-02-01
5955,cash,1000,2019-11-30
5956,cash,1400,2016-09-01
5957,cash,300,2019-01-17
5958,cash,2200,2019-11-29
5959,cash,1200,2013-03-14
5960,cash,1000,2016-07-20
5961,cash,2000,2019-06-13
5962,cash,2200,2018-08-13
5963,cash,1400,2019-01-15
5964,cash,700,2019-12-07
5965,cash,500,2018-01-20
5966,cash,2000,2019-09-04
5967,cash,2100,2012-08-30
5968,cash,1200,2017-04-05
5969,cash,2200,2017-06-25
5970,cash,2100,2019-03-20
5971,cash,2200,2017-10-07
5972,cash,1000,2019-06-22
5973,cash,2100,2018-12-02
5974,cash,1900,2013-01-03
5975,cash,1400,2019-08-05
5976,cash,1900,2016-07-18
5977,cash,2500,2017-05-22
5978,cash,900,2019-11-12
5979,cash,900,2019-09-15
5980,cash,2100,2017-10-10
5981,cash,1800,2018-12-16
5982,cash,1900,2019-12-11
5983,cash,2500,2018-07-04
5984,cash,1700,2018-01-10
5985,cash,2500,2013-11-08
5986,cash,1600,2019-06-10
5987,cash,2400,2017-10-20
5988,cash,2200,2014-05-04
5989,cash,700,2018-03-01
5990,cash,500,2019-03-24
5991,cash,800,2018-01-17
5992,cash,2500,2018-09-30
5993,cash,900,2011-04-15
5994,cash,1600,2014-05-28
5995,cash,500,2016-05-19
5996,cash,1600,2018-04-14
5997,cash,2400,2015-08-17
5998,cash,700,2014-08-19
5999,cash,700,2016-11-18
6000,cash,1200,2018-05-20
6001,cash,1800,2013-07-27
6002,cash,800,2013-11-20
6003,cash,1800,2019-02-17
6004,cash,2200,2019-06-02
6005,cash,400,2016-07-27
6006,cash,1600,2019-01-06
6007,cash,2300,2013-01-13
6008,cash,1800,2019-04-09
6009,cash,2000,2018-01-01
6010,cash,1700,2019-10-02
6011,cash,900,2019-04-21
6012,cash,1700,2015-07-19
6013,cash,1300,2019-08-04
6014,cash,1700,2018-05-02
6015,cash,1100,2017-03-03
6016,cash,2000,2019-04-23
6017,cash,300,2019-07-11
6018,cash,400,2016-07-01
6019,cash,1900,2014-11-06
6020,cash,2200,2016-09-09
6021,cash,400,2018-06-26
6022,cash,1900,2011-11-28
6023,cash,700,2018-04-06
6024,cash,2000,2018-10-18
6025,cash,1600,2018-10-01
6026,cash,300,2010-11-11
6027,cash,500,2014-11-09
6028,cash,2100,2019-07-07
6029,cash,600,2019-07-05
6030,cash,2200,2019-07-11
6031,cash,400,2016-10-07
6032,cash,700,2019-11-21
6033,cash,300,2017-07-14
6034,cash,1400,2019-05-14
6035,cash,1900,2015-07-26
6036,cash,2200,2014-11-28
6037,cash,2500,2013-06-23
6038,cash,500,2017-06-15
6039,cash,2300,2016-04-24
6040,cash,2000,2019-06-29
6041,cash,2400,2013-03-09
6042,cash,400,2018-09-02
6043,cash,600,2018-11-08
6044,cash,1900,2016-06-13
6045,cash,1800,2019-11-21
6046,cash,2000,2016-11-22
6047,cash,700,2014-02-18
6048,cash,1300,2014-10-12
6049,cash,1900,2014-01-23
6050,cash,500,2012-10-25
6051,cash,2500,2019-11-12
6052,cash,900,2017-11-20
6053,cash,1600,2017-12-24
6054,cash,1000,2016-01-04
6055,cash,1400,2018-09-02
6056,cash,1800,2018-01-26
6057,cash,800,2016-06-25
6058,cash,700,2018-06-30
6059,cash,2300,2016-10-08
6060,cash,2500,2018-07-10
6061,cash,1300,2019-03-20
6062,cash,2000,2018-11-19
6063,cash,400,2015-08-29
6064,cash,400,2013-06-04
6065,cash,1700,2019-06-10
6066,cash,1200,2016-10-17
6067,cash,900,2019-09-14
6068,cash,2400,2019-03-10
6069,cash,1900,2012-11-20
6070,cash,2500,2019-06-22
6071,cash,2500,2014-09-25
6072,cash,1300,2015-04-10
6073,cash,2400,2019-06-26
6074,cash,1400,2016-06-13
6075,cash,1100,2017-07-30
6076,cash,2200,2017-01-25
6077,cash,1500,2018-07-25
6078,cash,2200,2019-02-21
6079,cash,500,2017-06-11
6080,cash,600,2019-05-05
6081,cash,800,2014-02-11
6082,cash,300,2015-10-07
6083,cash,1900,2016-06-28
6084,cash,1000,2019-04-12
6085,cash,1300,2017-10-14
6086,cash,2400,2012-02-02
6087,cash,900,2014-06-12
6088,cash,2200,2019-03-24
6089,cash,1600,2015-07-04
6090,cash,2300,2015-07-19
6091,cash,1100,2018-02-01
6092,cash,1900,2012-10-24
6093,cash,1600,2019-01-31
6094,cash,400,2019-10-27
6095,cash,1100,2018-10-20
6096,cash,1400,2019-06-06
6097,cash,1800,2019-05-12
6098,cash,700,2016-10-10
6099,cash,1900,2017-09-20
6100,cash,1400,2017-10-25
6101,cash,2100,2016-05-28
6102,cash,1300,2017-10-30
6103,cash,1000,2011-04-15
6104,cash,2300,2015-01-23
6105,cash,900,2011-04-20
6106,cash,1100,2018-05-30
6107,cash,2100,2019-06-19
6108,cash,1700,2012-06-18
6109,cash,2200,2018-08-24
6110,cash,2500,2017-04-19
6111,cash,2300,2017-11-12
6112,cash,2000,2017-10-05
6113,cash,2100,2019-09-30
6114,cash,1300,2019-07-29
6115,cash,2300,2019-04-08
6116,cash,300,2019-10-31
6117,cash,1400,2016-04-09
6118,cash,1700,2017-06-11
6119,cash,1600,2017-10-11
6120,cash,800,2018-05-31
6121,cash,1900,2018-02-03
6122,cash,1700,2018-08-13
6123,cash,700,2010-06-04
6124,cash,1700,2019-08-15
6125,cash,700,2015-10-11
6126,cash,1000,2013-05-16
6127,cash,900,2011-12-01
6128,cash,600,2017-06-17
6129,cash,700,2017-11-22
6130,cash,900,2018-04-25
6131,cash,2200,2016-09-19
6132,cash,2400,2014-04-16
6133,cash,1800,2016-03-13
6134,cash,2300,2016-05-30
6135,cash,400,2016-05-01
6136,cash,600,2017-11-14
6137,cash,2200,2012-09-02
6138,cash,1600,2016-02-03
6139,cash,1500,2016-12-12
6140,cash,1300,2019-08-02
6141,cash,600,2018-04-12
6142,cash,1700,2015-03-22
6143,cash,1500,2019-09-27
6144,cash,2000,2018-08-01
6145,cash,1600,2016-04-23
6146,cash,300,2018-03-18
6147,cash,1200,2016-12-01
6148,cash,1900,2019-11-04
6149,cash,1400,2019-11-21
6150,cash,1900,2017-09-09
6151,cash,1500,2019-10-26
6152,cash,400,2015-06-03
6153,cash,1900,2019-09-12
6154,cash,1700,2017-11-22
6155,cash,300,2015-10-13
6156,cash,700,2018-01-15
6157,cash,1400,2019-07-05
6158,cash,1700,2018-12-21
6159,cash,800,2016-10-01
6160,cash,900,2014-11-18
6161,cash,2400,2019-12-22
6162,cash,500,2019-12-24
6163,cash,1300,2019-09-30
6164,cash,2500,2019-12-07
6165,cash,1200,2018-04-19
6166,cash,1200,2018-06-05
6167,cash,600,2019-07-15
6168,cash,2500,2018-04-08
6169,cash,2500,2019-12-03
6170,cash,800,2017-06-28
6171,cash,1700,2016-04-06
6172,cash,900,2016-05-15
6173,cash,1800,2017-10-06
6174,cash,1700,2017-06-29
6175,cash,700,2019-10-29
6176,cash,500,2017-08-21
6177,cash,2400,2018-10-22
6178,cash,800,2018-11-21
6179,cash,1000,2018-06-27
6180,cash,1900,2018-01-13
6181,cash,2000,2019-11-08
6182,cash,800,2019-10-25
6183,cash,2400,2019-12-05
6184,cash,1500,2019-01-10
6185,cash,2400,2018-12-10
6186,cash,1700,2016-10-31
6187,cash,1700,2015-08-18
6188,cash,300,2017-02-16
6189,cash,1900,2017-09-09
6190,cash,1100,2018-12-14
6191,cash,1400,2019-11-30
6192,cash,1400,2018-07-21
6193,cash,2000,2013-12-23
6194,cash,2500,2019-06-06
6195,cash,2500,2019-01-06
6196,cash,900,2019-03-23
6197,cash,1200,2019-12-17
6198,cash,800,2015-08-18
6199,cash,2400,2017-06-11
6200,cash,2100,2017-11-14
6201,cash,2300,2017-09-07
6202,cash,1300,2016-07-17
6203,cash,2300,2019-04-24
6204,cash,600,2017-10-19
6205,cash,1100,2018-10-05
6206,cash,2200,2018-09-20
6207,cash,2500,2019-01-08
6208,cash,900,2017-01-14
6209,cash,2300,2019-03-04
6210,cash,1300,2019-04-19
6211,cash,1100,2015-05-23
6212,cash,1600,2019-08-18
6213,cash,1300,2018-04-07
6214,cash,1600,2019-04-23
6215,cash,2500,2018-07-19
6216,cash,2200,2017-09-13
6217,cash,600,2019-03-23
6218,cash,900,2016-10-31
6219,cash,700,2019-11-19
6220,cash,800,2017-03-14
6221,cash,900,2019-06-28
6222,cash,1700,2018-02-07
6223,cash,700,2016-11-02
6224,cash,1600,2015-12-07
6225,cash,400,2015-08-03
6226,cash,2000,2018-04-29
6227,cash,1300,2018-08-11
6228,cash,1000,2019-06-10
6229,cash,500,2015-08-18
6230,cash,2000,2018-04-05
6231,cash,1800,2019-03-30
6232,cash,800,2018-06-13
6233,cash,2300,2019-10-17
6234,cash,2000,2018-05-13
6235,cash,1300,2015-04-11
6236,cash,700,2015-01-17
6237,cash,1900,2015-07-30
6238,cash,500,2017-06-17
6239,cash,2300,2017-04-10
6240,cash,900,2013-11-26
6241,cash,1000,2016-04-07
6242,cash,1400,2015-07-18
6243,cash,1800,2013-05-02
6244,cash,1800,2018-01-12
6245,cash,900,2019-12-18
6246,cash,1500,2014-04-03
6247,cash,2500,2019-03-15
6248,cash,2500,2014-11-08
6249,cash,1600,2014-11-03
6250,cash,1500,2017-09-23
6251,cash,1500,2019-12-26
6252,cash,1900,2014-11-03
6253,cash,500,2016-10-31
6254,cash,900,2016-08-28
6255,cash,2300,2019-12-18
6256,cash,400,2015-06-27
6257,cash,400,2018-04-13
6258,cash,2100,2019-03-04
6259,cash,1900,2016-10-14
6260,cash,1900,2012-01-31
6261,cash,1600,2012-09-08
6262,cash,1200,2018-08-28
6263,cash,900,2018-01-04
6264,cash,2200,2018-01-24
6265,cash,400,2016-11-07
6266,cash,2400,2015-09-23
6267,cash,1800,2017-11-16
6268,cash,1100,2017-05-16
6269,cash,800,2019-10-24
6270,cash,2400,2018-09-25
6271,cash,1300,2018-10-17
6272,cash,1700,2014-04-01
6273,cash,1800,2015-08-16
6274,cash,2400,2019-12-10
6275,cash,2400,2014-11-02
6276,cash,1700,2013-08-29
6277,cash,1200,2015-08-22
6278,cash,1300,2019-07-13
6279,cash,600,2017-10-22
6280,cash,2500,2019-03-19
6281,cash,2500,2015-04-18
6282,cash,1900,2017-04-12
6283,cash,2100,2019-06-10
6284,cash,1200,2019-09-17
6285,cash,400,2019-10-12
6286,cash,1800,2015-10-16
6287,cash,800,2013-09-10
6288,cash,2200,2019-07-27
6289,cash,2000,2019-05-03
6290,cash,700,2018-09-04
6291,cash,500,2019-01-20
6292,cash,2400,2015-08-22
6293,cash,1700,2017-07-24
6294,cash,900,2019-04-25
6295,cash,1500,2019-03-22
6296,cash,1800,2018-07-05
6297,cash,300,2016-05-04
6298,cash,900,2019-08-04
6299,cash,1800,2015-12-08
6300,cash,1900,2018-02-07
6301,cash,2400,2015-09-10
6302,cash,2400,2018-04-12
6303,cash,1000,2013-06-03
6304,cash,500,2018-05-10
6305,cash,1400,2016-03-16
6306,cash,400,2013-07-04
6307,cash,2300,2019-12-09
6308,cash,1700,2019-06-02
6309,cash,2000,2019-01-04
6310,cash,2000,2019-02-05
6311,cash,1400,2016-10-04
6312,cash,1400,2016-07-28
6313,cash,1200,2016-05-12
6314,cash,400,2015-09-18
6315,cash,600,2016-06-17
6316,cash,1800,2016-11-25
6317,cash,1600,2017-07-10
6318,cash,1100,2017-05-24
6319,cash,1200,2019-09-24
6320,cash,1700,2019-02-11
6321,cash,1900,2016-04-16
6322,cash,500,2019-05-24
6323,cash,700,2012-12-04
6324,cash,500,2016-06-30
6325,cash,300,2015-05-08
6326,cash,900,2019-11-09
6327,cash,1700,2019-12-18
6328,cash,1400,2019-07-20
6329,cash,500,2017-07-17
6330,cash,2300,2019-12-14
6331,cash,2000,2019-12-27
6332,cash,1700,2017-05-15
6333,cash,1300,2015-11-12
6334,cash,1900,2016-11-05
6335,cash,1300,2017-03-03
6336,cash,1000,2012-08-02
6337,cash,2300,2013-03-21
6338,cash,1600,2018-10-17
6339,cash,1500,2013-08-20
6340,cash,300,2018-04-14
6341,cash,2500,2016-07-20
6342,cash,1600,2019-11-05
6343,cash,2400,2015-02-24
6344,cash,1300,2018-12-15
6345,cash,1100,2014-12-04
6346,cash,2200,2019-02-07
6347,cash,900,2017-10-06
6348,cash,2100,2018-09-25
6349,cash,2000,2019-07-03
6350,cash,2000,2019-11-09
6351,cash,300,2019-10-17
6352,cash,2200,2013-04-22
6353,cash,2300,2014-01-12
6354,cash,2300,2019-11-28
6355,cash,2100,2018-05-21
6356,cash,1800,2016-12-13
6357,cash,1800,2018-11-06
6358,cash,2000,2016-05-03
6359,cash,1700,2016-08-28
6360,cash,2000,2012-02-20
6361,cash,1000,2014-07-20
6362,cash,2500,2019-02-04
6363,cash,1900,2018-05-24
6364,cash,1000,2014-08-01
6365,cash,800,2016-09-04
6366,cash,600,2019-12-16
6367,cash,2200,2019-09-25
6368,cash,1300,2014-01-25
6369,cash,800,2018-08-14
6370,cash,300,2019-12-17
6371,cash,1400,2014-12-10
6372,cash,1900,2019-10-28
6373,cash,2100,2018-04-19
6374,cash,2000,2016-05-15
6375,cash,1300,2019-01-11
6376,cash,800,2018-09-14
6377,cash,2300,2017-08-04
6378,cash,2000,2018-10-28
6379,cash,1600,2019-10-22
6380,cash,2300,2019-03-19
6381,cash,1400,2014-08-03
6382,cash,900,2018-07-26
6383,cash,900,2017-07-10
6384,cash,800,2015-08-05
6385,cash,1200,2018-04-03
6386,cash,400,2016-03-02
6387,cash,400,2015-08-13
6388,cash,1300,2019-07-14
6389,cash,2400,2019-12-22
